respondent_id,true_segment,age_group,gender,city_tier,occupation,income_bracket,education,cricket_role,practice_days,data_importance,fantasy_cricket,pod_interest,monthly_rec_spend,psm_too_cheap,psm_reasonable,psm_expensive,psm_too_expensive,membership_wtp,digital_spend,food_delivery_freq,influence_source,tech_adoption,distance_tolerance,preferred_timeslot,nps_score,pod_conversion,pod_conversion_binary,realistic_monthly_spend,use_academy,use_boxcricket,use_bowlingmachine,use_homenet,use_videoanalysis,use_mobilegame,use_gym,disc_freetrial,disc_buy5get1,disc_student,disc_family,disc_offpeak,disc_referral,disc_academy,disc_corporate,feat_ai,feat_bowlingmachine,feat_batspeed,feat_footwork,feat_videoreplay,feat_leaderboard,feat_progressreport,feat_appbooking,brand_mrf,brand_sg,brand_ss,brand_kookaburra,brand_graynicolls,brand_adidasnike,brand_decathlon,brand_nopref,addon_smartbat,addon_wearables,addon_aicoaching,addon_highlights,addon_fitness,addon_merch,stream_hotstar,stream_jiocinema,stream_netflix,stream_prime,stream_youtube,stream_sonyliv,act_gym,act_yoga,act_othersport,act_swimming,act_videogaming,act_running,past_boxcricket,past_trampoline,past_vr,past_bowling,past_gokarting,past_fitclass,past_academy,past_golf,frust_nodata,frust_coachattention,frust_timing,frust_crowded,frust_distance,frust_cost,frust_equipment,frust_notracking,bar_price,bar_location,bar_humancoach,bar_aidistrust,bar_time,bar_notserious,bar_academy,bar_safety,bar_social,hh_self,hh_child,hh_spouse,hh_sibling,hh_parent
R1558,Recreational_Adult,36-50,Male,Metro,Salaried private,Above 150K,Masters+,Occasional,3-4,2,Occasional,4,501-1000,100-149,250-299,200-299,500-599,Would not subscribe,201-500,3-4/week,Friends/Teammates,Late majority,Up to 5km,Afternoon,10,Maybe,,770.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0,0,0,1,0,1,0,0,1,0
R1559,Semi_Pro,19-25,Male,Tier 2,Salaried private,40K-75K,Masters+,Occasional,0,5,Occasional,4,2501-5000,200-249,250-299,400-499,400-499,2000-3000,Above 1000,1-2/week,Parents/Family,Early adopter,Up to 3km,Afternoon,9,Yes - definitely,1.0,2918.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0
R1560,Corporate_Fan,26-35,Male,Tier 2,Self-employed,75K-150K,Masters+,Competitive,1-2,2,Active,3,1001-2500,100-149,250-299,400-499,,2000-3000,201-500,3-4/week,Self,Early majority,Up to 10km,Night,4,Maybe,,2112.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0
R1561,Sceptic,36-50,Female,Rural,Self-employed,75K-150K,Up to 10th,Fan only,0,2,Active,2,1001-2500,150-199,150-199,300-399,500-599,Up to 499,1-200,Rarely,Parents/Family,Early adopter,Any distance,Morning,5,Unlikely,0.0,1150.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,1,1,0
R1562,Semi_Pro,19-25,Male,Metro,School student,40K-75K,Up to 10th,Competitive,Daily,3,Occasional,5,1001-2500,100-149,,300-399,,500-999,Above 1000,Rarely,Self,Late majority,Up to 10km,Afternoon,7,Yes - if price right,1.0,2073.0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0,0,1,0,0,1,0,0,0,0
R1563,Corporate_Fan,36-50,Male,Metro,Salaried private,75K-150K,Masters+,Occasional,3-4,3,Occasional,3,1001-2500,50-99,250-299,600+,500-599,Up to 499,1-200,Rarely,Self,Early majority,Up to 10km,Evening,7,Maybe,,1585.0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
R1564,Corporate_Fan,19-25,Male,Metro,Salaried govt,40K-75K,Bachelors,Regular,1-2,2,Active,3,0,150-199,250-299,400-499,400-499,Would not subscribe,501-1000,3-4/week,Employer,Early majority,Up to 10km,Evening,8,Yes - if price right,1.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0
R1565,Corporate_Fan,50+,Female,Metro,Salaried govt,40K-75K,Masters+,Occasional,1-2,3,Occasional,2,1001-2500,200-249,200-249,500-599,500-599,Would not subscribe,Above 1000,3-4/week,Celebrity,Late majority,Up to 10km,Early morning,9,Maybe,,1614.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,1,0,0
R1566,Recreational_Adult,26-35,Male,Tier 3,Salaried private,40K-75K,Bachelors,Regular,1-2,2,Occasional,4,501-1000,100-149,200-249,200-299,400-499,2000-3000,501-1000,3-4/week,Coach,Early majority,Up to 10km,Early morning,7,Yes - if price right,1.0,785.0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0
R1567,Rising_Star,19-25,Male,Metro,School student,20K-40K,12th/Diploma,Competitive,1-2,4,Occasional,4,1001-2500,150-199,200-249,400-499,400-499,Above 3000,1-200,Rarely,Self,Early adopter,Up to 5km,Morning,8,Yes - if price right,1.0,1912.0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0
R1568,Rising_Star,15-18,Male,Tier 2,Salaried govt,40K-75K,Up to 10th,Regular,3-4,5,Not interested,1,1-500,100-149,150-199,500-599,500-599,2000-3000,201-500,1-2/week,Parents/Family,Early adopter,Up to 5km,Night,5,Yes - definitely,1.0,324.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0
R1569,Recreational_Adult,36-50,Male,Tier 3,College student,40K-75K,Bachelors,Occasional,0,3,Occasional,3,501-1000,150-199,200-249,200-299,300-399,Up to 499,1-200,3-4/week,Self,Laggard,Up to 3km,Morning,6,Unlikely,0.0,735.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,1.0,,0.0,,1.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R1570,Recreational_Adult,19-25,Female,Rural,Salaried private,40K-75K,Masters+,Fan only,3-4,2,Occasional,3,501-1000,150-199,250-299,400-499,400-499,500-999,501-1000,Rarely,Friends/Teammates,Late majority,Up to 5km,Early morning,5,Maybe,,548.0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,1,0,0
R1571,Recreational_Adult,26-35,Male,Tier 1,College student,75K-150K,Bachelors,Occasional,1-2,3,Not interested,4,501-1000,100-149,300-349,300-399,600-799,500-999,201-500,Daily,Friends/Teammates,Early majority,Up to 3km,Evening,6,Maybe,,619.0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,1,1,1,1,0,0
R1572,Recreational_Adult,19-25,Male,Tier 3,Salaried private,Above 150K,12th/Diploma,Competitive,0,5,Occasional,5,1001-2500,100-149,200-249,300-399,400-499,500-999,201-500,3-4/week,Parents/Family,Early majority,Up to 10km,Night,6,Yes - if price right,1.0,2209.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0,0,0,0
R1573,Recreational_Adult,19-25,Male,Metro,Salaried private,20K-40K,Masters+,Occasional,1-2,4,Occasional,4,501-1000,100-149,250-299,500-599,400-499,Up to 499,501-1000,Daily,Parents/Family,Tech avoider,Any distance,Early morning,8,Maybe,,665.0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R1574,Corporate_Fan,26-35,Female,Metro,Self-employed,Above 150K,Masters+,Occasional,1-2,3,Aware not using,3,1001-2500,200-249,150-199,500-599,,2000-3000,501-1000,3-4/week,Self,Early adopter,Up to 3km,Night,5,Unlikely,0.0,1776.0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
R1575,Rising_Star,15-18,Male,Metro,School student,40K-75K,12th/Diploma,Regular,3-4,4,Occasional,5,501-1000,100-149,250-299,,500-599,1000-1999,201-500,Daily,Coach,Early adopter,Up to 5km,Early morning,9,Yes - if price right,1.0,809.0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
R1576,Rising_Star,15-18,Male,Rural,College student,Below 20K,Bachelors,Regular,3-4,1,Not interested,5,1001-2500,50-99,200-249,,400-499,1000-1999,201-500,3-4/week,Parents/Family,Late majority,Up to 5km,Early morning,8,Maybe,,1566.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1
R1577,Corporate_Fan,36-50,Other/PNS,Tier 2,Salaried private,40K-75K,Bachelors,Not interested,3-4,2,Occasional,3,2501-5000,200-249,300-349,600+,800+,Would not subscribe,501-1000,1-2/week,Friends/Teammates,Early majority,Within 1km,Night,5,Unlikely,0.0,1832.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
R1578,Corporate_Fan,26-35,Female,Metro,Self-employed,40K-75K,Masters+,Fan only,0,1,Occasional,2,501-1000,150-199,300-349,500-599,300-399,Up to 499,501-1000,Daily,Friends/Teammates,Tech avoider,Up to 5km,Night,5,No,0.0,569.0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0
R1579,Sceptic,36-50,Female,Metro,College student,40K-75K,Masters+,Regular,1-2,3,Active,2,0,50-99,,200-299,300-399,Up to 499,201-500,Rarely,Self,Laggard,Up to 10km,Afternoon,4,Unlikely,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1,1,0,0,0,1,0,0,0,0
R1580,Corporate_Fan,19-25,Female,Metro,Salaried private,75K-150K,Bachelors,Occasional,0,3,Active,4,1001-2500,150-199,300-349,600+,500-599,500-999,0,3-4/week,Employer,Late majority,Up to 5km,Morning,8,Yes - if price right,1.0,1572.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0
R1581,Corporate_Fan,36-50,Female,Metro,Self-employed,75K-150K,Bachelors,Fan only,0,3,Occasional,2,2501-5000,100-149,250-299,300-399,400-499,1000-1999,201-500,1-2/week,Social media,Early majority,Up to 10km,Evening,5,No,0.0,2587.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,,,1.0,1.0,1.0,,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0
R1582,Recreational_Adult,26-35,Male,Tier 2,College student,75K-150K,Bachelors,Fan only,Daily,2,Active,3,0,50-99,250-299,200-299,300-399,Would not subscribe,201-500,3-4/week,Coach,Early adopter,Up to 5km,Early morning,7,Maybe,,125.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,0,1,0,0
R1583,Recreational_Adult,19-25,Male,Metro,College student,20K-40K,Bachelors,Regular,1-2,4,Occasional,3,501-1000,50-99,200-249,500-599,300-399,Would not subscribe,1-200,3-4/week,Self,Laggard,Up to 5km,Evening,7,Unlikely,0.0,898.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1,0,0,0,0,1,0,0,0,0
R1584,Rising_Star,19-25,Male,Tier 2,Salaried govt,20K-40K,12th/Diploma,Occasional,3-4,4,Active,5,501-1000,150-199,150-199,200-299,500-599,1000-1999,501-1000,Daily,Parents/Family,Early majority,Up to 3km,Evening,8,Yes - if price right,1.0,679.0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0
R1585,Semi_Pro,26-35,Male,Tier 1,Salaried govt,75K-150K,Bachelors,Competitive,3-4,5,Active,4,2501-5000,150-199,300-349,300-399,400-499,1000-1999,201-500,1-2/week,Self,Early adopter,Up to 3km,Evening,6,Yes - definitely,1.0,4500.0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
R1586,Sceptic,36-50,Other/PNS,Tier 1,Homemaker,Above 150K,Masters+,Regular,Daily,2,Aware not using,1,0,100-149,100-149,,500-599,Would not subscribe,0,Daily,Parents/Family,Late majority,Within 1km,Evening,4,Unlikely,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,1,0,0,1,0
R1587,Recreational_Adult,19-25,Male,Metro,Salaried private,75K-150K,Bachelors,Fan only,3-4,3,Occasional,4,1001-2500,50-99,200-249,500-599,400-499,1000-1999,201-500,3-4/week,Self,Early majority,Up to 5km,Morning,4,Maybe,,1293.0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
R1588,Recreational_Adult,19-25,Male,Rural,Salaried private,20K-40K,Masters+,Occasional,0,2,Occasional,3,1001-2500,200-249,150-199,200-299,500-599,500-999,201-500,1-2/week,Friends/Teammates,Early majority,Up to 3km,Evening,4,Maybe,,1343.0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0
R1589,Recreational_Adult,26-35,Male,Tier 1,Self-employed,20K-40K,Bachelors,Fan only,1-2,4,Aware not using,2,1001-2500,50-99,200-249,300-399,300-399,500-999,501-1000,Rarely,Parents/Family,Early adopter,Up to 5km,Night,5,Unlikely,0.0,1044.0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1,1,0,0,0,1,0,0,0,0
R1590,Rising_Star,15-18,Male,Tier 1,School student,Below 20K,12th/Diploma,Competitive,1-2,4,Active,5,Above 5000,50-99,200-249,300-399,300-399,Up to 499,1-200,1-2/week,Parents/Family,Early majority,Up to 5km,Night,8,Yes - if price right,1.0,4500.0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0
R1591,Rising_Star,19-25,Male,Tier 1,Salaried private,20K-40K,Up to 10th,Regular,5-6,5,Active,5,501-1000,200-249,250-299,300-399,500-599,500-999,0,Rarely,Social media,Laggard,Up to 10km,Early morning,6,Yes - definitely,1.0,739.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0
R1592,Rising_Star,15-18,Female,Tier 3,School student,Below 20K,12th/Diploma,Fan only,3-4,4,Not interested,5,1001-2500,100-149,,300-399,300-399,500-999,0,3-4/week,Parents/Family,Early majority,Up to 10km,Early morning,6,Maybe,,904.0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,,0.0,0.0,,,0.0,1.0,0.0,1.0,,1.0,0.0,0,0,0,1,0,1,0,0,0,0
R1593,Sceptic,36-50,Female,Tier 3,Professional,75K-150K,Bachelors,Regular,0,2,Not interested,2,501-1000,150-199,200-249,500-599,400-499,Up to 499,1-200,Rarely,Self,Late majority,Up to 3km,Afternoon,4,No,0.0,800.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,0,0,0,0,1,0,1,0,0
R1594,Recreational_Adult,15-18,Male,Tier 2,Salaried private,40K-75K,12th/Diploma,Occasional,1-2,3,Occasional,4,1001-2500,100-149,250-299,,500-599,500-999,501-1000,1-2/week,Employer,Early adopter,Up to 3km,Evening,6,Yes - if price right,1.0,1617.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1,1,0
R1595,Corporate_Fan,19-25,Male,Tier 1,Salaried private,75K-150K,Masters+,Occasional,3-4,4,Occasional,3,1001-2500,100-149,300-349,600+,600-799,Would not subscribe,501-1000,3-4/week,Parents/Family,Late majority,Up to 3km,Night,7,Maybe,,1574.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,1,1
R1596,Semi_Pro,50+,Male,Tier 3,College student,20K-40K,Bachelors,Occasional,3-4,5,Not interested,4,1-500,100-149,250-299,500-599,500-599,500-999,0,1-2/week,Coach,Late majority,Up to 10km,Morning,7,Yes - if price right,1.0,235.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0
R1597,Rising_Star,19-25,Female,Metro,School student,20K-40K,Up to 10th,Fan only,1-2,4,Occasional,4,Above 5000,150-199,200-249,300-399,600-799,500-999,201-500,Daily,Parents/Family,Early adopter,Up to 5km,Afternoon,8,Yes - if price right,1.0,3604.0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0.0,0.0,0.0,1.0,,,,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,1,0
R1598,Rising_Star,19-25,Male,Tier 2,School student,20K-40K,Bachelors,Regular,Daily,2,Active,4,1-500,100-149,250-299,200-299,300-399,500-999,201-500,1-2/week,Coach,Tech avoider,Up to 3km,Morning,9,Unlikely,0.0,227.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,1.0,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0
R1599,Corporate_Fan,50+,Male,Metro,Self-employed,75K-150K,Bachelors,Occasional,0,3,Active,2,Above 5000,150-199,300-349,400-499,800+,Would not subscribe,501-1000,3-4/week,Social media,Early majority,Up to 10km,Night,4,Maybe,,4500.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0
